Jose,Travis,Tokelau,22,3770000,001-237-440-9305,8.4
Linda,Kennedy,British Virgin Islands,21,2750000,(487)144-2165,3.5
Robyn,Ross,Vietnam,43,7470000,(868)519-5706,3.8
Brandon,Patel,Indonesia,41,5600000,(768)115-5946,2.4
Megan,Martinez,Kenya,34,880000,007-814-7254x68550,8.1
Erin,Torres,Spain,26,8040000,432-640-0234x5672,5.2
Heather,Duncan,Swaziland,27,2150000,9974401020,3.1
Rachel,Ramirez,Eritrea,32,2160000,+1-434-462-3324x138,4.1
Sharon,Krueger,Yemen,25,4620000,001-545-999-5993x7206,1.2
Stacey,Lopez,San Marino,39,8510000,440.526.9758x2278,3.1
Cathy,Moss,Maldives,39,740000,452.534.2071x8927,3.9
Kevin,Roberts,Congo,31,5590000,001-332-769-6469x378,7.0
Cole,Rosales,Colombia,45,5410000,+1-139-884-3378x798,2.4
Jesse,Williams,Cameroon,16,9140000,(916)373-0846x369,3.4
Christopher,Campbell,Mauritania,45,4660000,(103)344-5705x5482,9.3
Daniel,Chung,Hong Kong,33,8790000,+1-677-818-2776,7.6
Matthew,Long,Grenada,16,3010000,001-680-119-6302x3616,8.7
Patricia,Stewart,French Southern Territories,21,4550000,(579)980-5548x402,3.0
Joanna,Gates,Suriname,38,9900000,4170639908,4.9
Sarah,Lin,Korea,41,5090000,+1-249-752-2749,9.5
Tara,Watkins,Bermuda,26,8620000,109.550.4760,6.9
Emily,Ferguson,Estonia,37,4290000,262-125-7759x882,5.5
Jennifer,Arnold,Madagascar,36,6040000,001-500-233-0902x20634,6.3
Roger,Mcbride,Burkina Faso,19,140000,4169660643,5.5
Rhonda,Kim,Nauru,37,2050000,(886)658-0180x9708,4.5
Robert,Shannon,Anguilla,43,4580000,001-220-579-5921x090,5.5
Stephanie,Patel,San Marino,34,1650000,(783)931-1138,3.4
Calvin,Davis,Uruguay,35,4830000,117-373-9614x5030,4.2
Seth,Edwards,Congo,21,4540000,495.689.8929x89651,9.6
Melissa,Haynes,Monaco,25,3900000,(597)058-4569,9.2
Alexander,Wyatt,Papua New Guinea,43,7900000,883-546-0458x031,6.0
Christina,Drake,Botswana,45,750000,001-128-158-6281x202,7.2
Pamela,Schroeder,Austria,32,5600000,001-966-824-7699,7.4
Abigail,Richardson,Guam,43,2830000,001-530-536-4703x79590,1.7
Jennifer,Mullins,Eritrea,19,8440000,+1-834-856-1880x334,6.2
Philip,Bradford,Cayman Islands,26,3450000,(671)801-5621,2.7
Brandon,Lewis,Nauru,24,110000,001-547-481-0050x101,8.3
Thomas,Carter,Guinea,32,2010000,473.810.7924x142,8.2
Alexander,Pope,United Arab Emirates,45,6000000,685.629.3442x8822,9.1
Benjamin,Martinez,Kyrgyz Republic,42,6010000,+1-731-237-8970,6.4
Makayla,Evans,Martinique,45,950000,+1-320-582-2704x16039,9.7
Gabriel,Banks,United Kingdom,40,8030000,800-441-5090,6.6
Robert,Green,Yemen,35,6670000,972.006.8779x353,3.0
Kevin,Jenkins,Guam,30,1070000,600-241-7135,4.0
Thomas,Jacobson,Kazakhstan,17,6310000,+1-171-507-2589,6.0
Erica,Dodson,Mauritius,44,5010000,767-367-6447x7748,3.4
Ashlee,Morris,Oman,27,3820000,(325)792-7178,4.6
Robin,Shaw,Brunei Darussalam,20,3270000,578-099-3857x269,3.3
Monica,Brown,Sierra Leone,32,9720000,(545)500-3360x0671,4.8
Timothy,Arnold,Ireland,16,2060000,+1-631-787-5709x778,1.9
Sonia,Smith,Russian Federation,17,8150000,001-040-680-2646x20774,3.7
Melissa,Munoz,Sierra Leone,29,7880000,+1-163-007-7293x728,6.9
Lisa,Tanner,Svalbard & Jan Mayen Islands,30,5840000,001-819-808-9829x083,8.3
Jacob,Johns,Chile,23,6380000,001-722-664-6912x05294,5.0
Brenda,Branch,Angola,19,8420000,742-770-0048x2953,5.3
Kimberly,Contreras,Sweden,40,7950000,701.377.7129,1.4
Christopher,Henderson,Iran,38,7430000,001-849-929-4738,2.5
Ashley,Moran,Paraguay,16,5400000,158.106.1348,4.4
Melissa,Dodson,Western Sahara,35,1120000,317.325.8908,1.6
Taylor,Ashley,Faroe Islands,20,3410000,146-911-0790,6.1
Christopher,Stevens,Canada,27,2650000,226.937.7727x4402,5.0
James,Wilson,Guatemala,29,2600000,001-763-189-6478,7.2
Eric,Brady,Mali,43,6110000,(135)783-8510x53503,5.0
Gary,Hunter,Switzerland,43,5330000,+1-152-129-1512x5031,7.3
Frederick,Hutchinson,Bermuda,41,6730000,+1-882-026-4618x546,4.9
Jeffrey,Bolton,Latvia,34,1170000,(481)362-6367x639,9.3
Jared,Thornton,Nauru,21,6780000,001-084-032-2711x77427,7.3
Joseph,Medina,Botswana,43,8440000,990.614.2856,6.2
Meredith,Johnson,Isle of Man,30,2930000,604.937.0474x76034,5.2
James,Holloway,Lebanon,42,4980000,0679699882,4.4
David,Davis,Norway,36,6810000,+1-063-869-3672,6.4
Mitchell,Castro,Togo,39,6840000,(563)607-2597,2.1
Randy,Boone,Suriname,42,2470000,851.415.9397x0449,2.0
Cheryl,Hawkins,Burundi,44,9200000,4787038783,9.1
Tyler,Hull,Bolivia,26,5630000,463.070.3030x930,4.6
James,Gutierrez,South Georgia and the South Sandwich Islands,43,1490000,183.927.8543x1321,7.9
Ashley,Davis,Lao People's Democratic Republic,29,8440000,816.242.5245,6.0
Maxwell,Salazar,Netherlands,41,2960000,001-698-844-7809x790,9.4
Samantha,Anderson,Equatorial Guinea,23,5570000,(290)780-0240x547,2.5
Dawn,Smith,Ukraine,33,7260000,+1-726-467-1097x26517,2.1
Anita,Gomez,Pakistan,32,9680000,(016)795-7612x228,9.7
Bradley,James,American Samoa,19,9570000,232.361.0571x830,2.6
Christina,Brady,Gibraltar,32,2560000,9840252901,9.5
Andrew,Hunt,Yemen,30,6110000,001-863-647-1104x98165,1.8
Dawn,Russell,Ecuador,36,8040000,(830)331-6169x356,5.4
Barry,Guzman,Micronesia,41,2250000,(308)547-2175x13377,9.0
Elizabeth,Price,Hungary,22,7340000,225.619.8664,2.1
Dana,Baker,Cook Islands,33,5690000,402.469.8966,4.7
Sharon,Williamson,Micronesia,45,8350000,142-923-5849x833,5.4
Katherine,Johnson,Spain,18,2320000,(973)919-3018,3.9
Kimberly,Roach,Serbia,27,480000,(458)964-5545,4.8
Jay,Stuart,Paraguay,36,6180000,(792)573-4532,7.8
Adrian,Carrillo,Dominica,24,7580000,261-351-2979,1.1
Rachel,Smith,South Georgia and the South Sandwich Islands,21,8110000,(577)211-5711,3.3
Joseph,Reese,Kiribati,29,7420000,(656)154-5943x7938,3.5
Diane,Wilson,Congo,29,6160000,754.111.3921,5.9
Matthew,Walsh,Tonga,20,3250000,9828687577,3.4
Tiffany,Parker,Isle of Man,42,5950000,+1-634-903-4524x29201,4.1
Paul,Fisher,Sao Tome and Principe,34,3000000,(371)233-2249,3.9
Eric,Shaw,Costa Rica,27,1300000,001-191-674-5175x55718,9.2
Joseph,Hunt,Western Sahara,39,2110000,358.834.7339x5161,2.9
Kimberly,Johnson,Pitcairn Islands,34,1090000,001-723-120-4602x090,3.9
Dennis,Greer,Vietnam,40,7500000,4656348450,3.9
Madison,Porter,Cuba,30,1870000,137.369.4387x72561,9.9
Erin,Campbell,Cote d'Ivoire,29,2170000,240-008-8066x24969,1.5
Blake,Robinson,Western Sahara,28,5770000,001-839-539-1083x0165,6.3
Grace,Douglas,Ethiopia,43,3220000,672-283-3008x9916,9.9
Jessica,Harris,Guernsey,17,4180000,099.350.5960x616,8.0
Chloe,Anderson,Cook Islands,39,1410000,953.809.8488x43419,4.0
Shari,Barrera,Netherlands Antilles,29,5270000,097.816.2383,6.2
Lori,Holland,Kyrgyz Republic,37,380000,001-429-004-0285,5.5
Erica,Roach,South Africa,42,8940000,356-230-2490,4.2
Robert,Perez,Azerbaijan,30,3990000,321-831-4568x3049,8.6
Michael,Smith,Thailand,35,4850000,+1-702-034-3344x4731,9.9
Tracy,Manning,Jersey,30,6790000,4658039436,6.4
James,King,Congo,31,6010000,+1-784-338-3497x896,2.8
James,Dunlap,American Samoa,39,1800000,+1-140-821-8813x6959,2.7
David,Barr,Haiti,39,3960000,590.670.8094x28503,1.8
Andrew,Smith,Myanmar,22,1980000,361-631-0818x890,6.6
Kelly,Cole,Bosnia and Herzegovina,38,6510000,249.307.9516x1205,9.7
Anne,Dougherty,Togo,45,9860000,302.573.8378,8.5
Aaron,Rosales,Congo,18,8570000,5580981669,7.7
Thomas,Proctor,Kuwait,45,4380000,(977)404-8612x2601,9.7
Angela,Nichols,Benin,43,5660000,001-012-450-4036x226,5.3
Michael,Hall,Nicaragua,16,4320000,001-499-658-2616x3235,10.0
Donna,Smith,Armenia,24,2530000,211.326.3784,1.8
Gary,Singleton,Fiji,44,1600000,5265726799,6.1
Tiffany,Burke,Jordan,24,460000,345-384-6168x598,5.0
William,Smith,Australia,35,1530000,404.881.8824,5.3
Carrie,Williams,Poland,39,6520000,+1-215-499-9429x740,1.3
Christopher,Watkins,Ecuador,20,1670000,(460)252-0228x78062,7.8
Jessica,Ferguson,Peru,44,5410000,157.698.7283x51778,7.7
Alexander,Barnett,Georgia,45,8030000,001-308-051-1402,3.6
Nicole,Clark,Liberia,29,7840000,357.951.6726x63062,7.8
Donna,Williams,Chad,37,1680000,411.512.4481x7421,1.3
Ariana,Kaiser,Botswana,39,4690000,694.026.5039,5.2
Lisa,King,Vietnam,19,6590000,001-583-112-0061x313,1.0
Ashley,Page,Martinique,34,2180000,990.643.5860x559,4.0
Tina,Lopez,American Samoa,22,8970000,+1-390-995-4662x841,8.5
Kevin,Little,United States of America,36,8800000,001-030-840-6370,3.0
Paige,Thompson,Tokelau,45,8630000,836.360.9426,6.9
Adam,Green,Paraguay,16,6480000,4494246412,2.1
Kimberly,Duke,Cyprus,36,1930000,(371)327-2477,9.1
Amber,Reed,Moldova,40,9020000,001-751-960-6036x04910,3.9
Jack,Smith,Senegal,28,3150000,+1-685-130-0138,9.1
Matthew,Jackson,Guinea,28,4000000,852-030-8364x7854,8.3
Lisa,Miller,Palau,39,3530000,(205)813-7794x223,7.9
Sara,Nguyen,Honduras,20,5190000,+1-718-536-7740x025,6.4
Monica,Clark,Bouvet Island (Bouvetoya),44,8960000,(604)233-4568x81609,8.5
Robert,Brewer,Malta,35,9560000,8618650627,4.2
Regina,Carter,Congo,39,2850000,234-522-3875x0732,9.7
Sara,Johnson,Cyprus,31,4120000,567.522.1102x8944,5.8
Thomas,Ortiz,New Caledonia,31,1270000,(769)411-9111,5.9
Ryan,Bauer,Uganda,39,850000,873-376-2665x77025,7.5
Mary,Wells,Timor-Leste,37,9140000,001-279-849-5448x169,4.2
Thomas,Stewart,Seychelles,38,8620000,191-719-7248,3.6
Jennifer,Ross,Portugal,32,1160000,(584)199-3353x2240,7.4
Larry,Mathews,Svalbard & Jan Mayen Islands,22,6560000,538.922.2790,4.0
Robin,Wells,Oman,35,9710000,(412)641-7770,3.9
Randy,Nguyen,Montenegro,19,3880000,053.669.5652x92827,8.4
Taylor,Jackson,Jamaica,19,5250000,(132)227-5381,7.4
Christopher,Caldwell,United Arab Emirates,19,8490000,+1-332-956-5445x12383,6.5
Stephen,Rodgers,Poland,16,3610000,+1-113-795-6123x621,1.4
Becky,Trevino,Russian Federation,44,7090000,(325)006-6146,6.0
Matthew,Mcgee,Bhutan,31,1060000,357-330-6653x6198,8.8
Joel,Edwards,Belize,16,5380000,001-296-693-1052,2.3
Douglas,Graves,Bangladesh,39,4840000,102.988.7281x72077,4.7
Jacob,Gray,Nicaragua,28,6590000,141.737.2197x40298,4.8
Kenneth,Manning,Montenegro,22,1080000,(010)628-2424,2.1
Teresa,Carrillo,Heard Island and McDonald Islands,42,4520000,+1-362-883-7215x884,5.2
John,Brown,Qatar,16,7470000,617-056-6359x25252,5.3
Michael,Mora,Ethiopia,19,2720000,808-977-3592x0035,8.6
Sarah,Morton,Russian Federation,23,4570000,001-759-050-4798,8.5
Mary,Robinson,Barbados,45,6690000,001-600-176-6362x21580,8.8
Douglas,Jackson,Micronesia,22,9440000,001-417-167-7733x368,9.3
Kelli,Moore,Portugal,32,9910000,(816)962-8296,5.0
Rachel,Cooper,Cocos (Keeling) Islands,39,750000,001-305-072-0057x800,6.5
Lori,Ball,Spain,44,9480000,+1-523-809-3081x686,8.9
Amanda,Navarro,Bouvet Island (Bouvetoya),23,6500000,001-144-071-9276x44523,8.2
Jonathan,Frank,Korea,24,9890000,001-188-355-6007,4.5
Timothy,Patterson,Suriname,35,1380000,(627)866-1310,6.8
Dominique,Freeman,Central African Republic,17,6700000,001-608-156-1870x703,6.4
Jeanne,Ortiz,Rwanda,25,5380000,7059464579,3.8
Victoria,Sullivan,Greenland,40,9390000,588.475.3393x178,9.3
Ryan,Fisher,Falkland Islands (Malvinas),38,6370000,+1-779-515-1509x05352,6.6
William,Moses,Tunisia,42,8780000,787-507-4667,3.4
Aaron,Moore,Dominica,43,6750000,(781)149-9912,3.9
Jonathan,Roberson,Tuvalu,41,1920000,392-714-9876,5.9
Andrew,Walker,Belarus,36,5900000,731.954.5984,2.3
Tony,Garcia,Brunei Darussalam,19,4730000,001-321-837-6025,6.8
Patricia,Mayer,Congo,39,1230000,+1-379-438-3524x2878,3.1
Andrew,Kennedy,Palestinian Territory,41,3130000,536.593.6878x79072,8.1
Pamela,Lopez,Hungary,17,2580000,+1-703-561-3617,5.5
Kristy,Rose,Guinea,23,9450000,(146)736-0709,5.4
David,Wilson,Iraq,36,4670000,122-784-2100,6.1
Jennifer,Smith,Micronesia,39,7630000,001-436-351-3346x663,2.2
Adam,Richmond,Indonesia,39,8820000,493.233.5630,5.7
Laura,Williams,Saint Martin,27,4790000,001-881-902-6511x29413,7.4
Cassie,Barnes,Costa Rica,38,7310000,(825)687-7747,5.8
Danielle,Moses,New Caledonia,22,4450000,622.326.0543,9.5
William,Wilson,Mongolia,43,5840000,(153)450-6341x656,7.8
Jennifer,Berry,Bouvet Island (Bouvetoya),41,2340000,046.766.4255,2.0
Sarah,Allison,Tuvalu,17,8530000,205.254.3938x4403,5.0
Sandra,Gonzales,Cook Islands,20,6440000,001-696-179-3410x2968,4.3
Chloe,Garcia,Martinique,17,4890000,7952354075,5.7
Angela,Chang,Togo,16,3820000,725-116-5935,2.3
Patricia,Sandoval,Trinidad and Tobago,22,8270000,184.171.8306x009,7.7
Karen,Parker,Holy See (Vatican City State),31,4490000,001-746-107-5182x268,4.3
Sara,Stephenson,Romania,36,160000,9523199926,2.3
Angela,Harrison,Tonga,26,2280000,991.012.6588x53722,5.7
Christopher,Snyder,Australia,27,1010000,+1-211-662-3475x0082,8.6
Stephanie,Stephens,Oman,34,8290000,(350)699-3155,7.7
Kathy,Brown,Nigeria,20,5390000,223.987.4275x702,8.5
Gerald,White,Algeria,20,730000,+1-088-137-2617x26070,6.3
David,Hooper,Vietnam,17,6770000,+1-965-309-4760x68162,9.9
Janet,Ruiz,Wallis and Futuna,17,8710000,(073)194-8653,6.1
Gregory,Long,Puerto Rico,44,5970000,362-007-6115x09807,3.2
Betty,Franklin,Bahrain,36,7440000,271-901-1630x925,1.0
Sherry,Wilson,Namibia,41,9060000,001-266-495-5463x05868,2.4
Denise,Velazquez,Ukraine,36,5060000,(946)507-8963x062,9.8
Allison,Garza,Gambia,18,2240000,597.709.6429x348,7.7
Andrew,Dorsey,Saint Martin,26,3300000,119-169-0142x21662,2.6
Terrance,Sherman,Central African Republic,26,4450000,2411899686,9.1
Sheila,May,Romania,40,1090000,001-663-084-7518x67636,9.7
Ronald,Jackson,Peru,33,3790000,212.667.5373,3.7
Chad,Wood,Malawi,22,6850000,840-183-3154x54101,3.2
Gordon,Schultz,Equatorial Guinea,39,5230000,166-751-2866x79021,8.2
Stephen,Shaw,Bhutan,16,5140000,4202982960,7.7
Devin,Henderson,Kazakhstan,27,3970000,378-114-5641,7.5
Chelsea,Ortiz,Netherlands,38,890000,391-344-6338x968,6.1
Anthony,Glass,Netherlands,42,4080000,(073)129-3411x90875,1.7
Sarah,Miller,Venezuela,16,2260000,964-990-5881,7.8
Thomas,Morgan,Trinidad and Tobago,38,5130000,243-989-8117x2532,1.4
Heather,Edwards,New Caledonia,39,6640000,+1-659-887-6177,9.0
Madison,Silva,Jamaica,28,9990000,(748)857-3522,2.3
Jeremiah,Velasquez,Ghana,42,2990000,201-087-8514x33693,3.8
Nicholas,Franklin,Georgia,16,5090000,+1-928-741-3373x23881,2.2
Jeremy,Peterson,Bulgaria,21,2570000,001-892-755-5847x09348,6.9
Jeffrey,Johnson,Gibraltar,32,750000,001-399-558-9484,7.3
Alex,Smith,Timor-Leste,38,2400000,904-896-6209x9612,9.1
Kelly,Lewis,Tunisia,45,1720000,+1-595-383-2241x42639,10.0
Ariana,Prince,Hungary,41,7440000,001-511-667-5660x96430,7.0
Michael,Vazquez,Chile,18,6490000,001-859-315-9198x680,5.9
Shaun,Hill,Bolivia,44,7770000,575-397-1805,3.5
Gina,Watson,Macao,30,3160000,(017)508-7912x200,6.3
Michael,Mcdaniel,Macao,16,8820000,377-254-4126,8.6
Raven,Martin,Oman,28,6270000,301.069.6801x123,7.8
Misty,Kennedy,Iran,19,7090000,(731)369-4127x559,5.4
Timothy,Fuller,Australia,29,6500000,630.053.1932,1.4
Matthew,Nolan,United States of America,31,1170000,001-597-032-1279x1213,8.8
Sue,French,Cameroon,44,7740000,550-114-4884,2.2
Charlotte,Schroeder,Holy See (Vatican City State),34,9920000,(468)852-7975x87396,3.2
Lance,Taylor,Estonia,22,6800000,(918)025-1908x182,8.8
John,Smith,South Georgia and the South Sandwich Islands,43,9360000,001-989-156-0038x860,7.2
Sharon,Murphy,Iran,41,5240000,791-688-1727,7.0
Shirley,Duran,Myanmar,23,9600000,(496)884-8518x1209,2.7
Brent,Jenkins,Iraq,23,5110000,030.224.2030x8554,1.6
Francis,Simpson,Suriname,27,6310000,(236)081-8014x9773,7.8
Savannah,Andrade,Angola,25,1710000,5062580645,6.7
Samuel,Fox,Svalbard & Jan Mayen Islands,21,6420000,+1-998-199-6731x78212,3.6
Christine,King,Tuvalu,36,3230000,582.469.5804x879,1.5
Debra,Conway,Togo,41,1350000,+1-032-485-9956x4260,10.0
Tracy,Brown,Montenegro,18,7420000,3100633481,5.5
Lawrence,Hanson,Tonga,42,6820000,+1-548-072-1371x6923,8.2
Timothy,Stevens,Montserrat,42,2080000,699-983-3897x92674,5.4
James,Burns,Bangladesh,16,2490000,001-002-647-4289x95062,1.5
John,Hodges,Palau,34,7050000,882-646-8959,4.9
Mark,Knight,Spain,21,4860000,(126)663-0805x0949,6.2
Robert,Quinn,San Marino,44,9930000,258-400-3013x1754,2.7
Stephanie,Sharp,Malaysia,31,8370000,577.156.2875,4.4
Jason,Le,Montserrat,32,9300000,9008733719,1.9
Elizabeth,Baldwin,Tunisia,17,1550000,663.477.1012x19079,1.3
Steven,Johnson,Malawi,16,1920000,1451949214,2.1
Wayne,Zimmerman,Western Sahara,45,7300000,+1-090-947-2217x5704,9.3
Cynthia,Robbins,Falkland Islands (Malvinas),19,660000,348.969.4826x47409,3.7
Melvin,Hines,Korea,16,1870000,001-134-412-0761x75773,5.1
Brittany,Thomas,Tonga,34,3080000,(508)286-4098,9.0
Richard,Thompson,Honduras,28,1790000,001-838-726-5867x4468,1.3
Randy,Hoffman,Greece,20,3410000,363.018.0164,5.6
Walter,Robinson,Monaco,16,4920000,510-708-9643x070,6.5
David,Bell,Saint Helena,26,4010000,487.357.8505,7.0
Melissa,Hernandez,Jamaica,33,1990000,346.819.3961x518,3.0
Sharon,Edwards,Benin,22,6710000,001-611-893-3106x8747,5.9
Jose,Johnson,Barbados,20,2460000,095-213-6058,1.2
Kevin,Fox,Trinidad and Tobago,20,6470000,(269)002-7517x68440,6.7
Michael,Stone,Saint Kitts and Nevis,17,6630000,097-206-1111x1144,6.1
Amy,Kelley,Ireland,28,7920000,(139)024-6260,4.0
Maria,Solis,Burundi,17,4530000,851-700-2826x415,2.1
Matthew,Brown,Lithuania,31,8640000,0632924445,9.0
Steven,Villanueva,Lao People's Democratic Republic,40,7910000,764-607-4687,6.4
Michael,Young,French Southern Territories,40,7900000,+1-147-253-0466,4.5
Anne,Sanders,Western Sahara,20,7990000,461.026.6150x4212,8.9
Kevin,Hodge,French Polynesia,18,8300000,583-221-3277,7.8
Michelle,Moore,Kazakhstan,40,4300000,001-836-985-8659x54714,9.7
Tamara,Bailey,Guinea-Bissau,29,7240000,078.994.3702x80328,7.6
Jamie,Mendoza,Saint Martin,43,9580000,159-896-9439x2076,5.2
Amber,Fernandez,Chile,35,1620000,+1-758-129-7302x55918,9.7
Matthew,Morris,Kuwait,37,1850000,1907798546,2.6
Gabrielle,Moore,Paraguay,43,960000,001-923-681-3482x942,7.2
Lindsay,Soto,Equatorial Guinea,19,5190000,+1-765-060-2102x563,5.4
Louis,Bradley,Tunisia,16,3060000,797.853.3403x08312,3.9
Michael,Morris,Sudan,38,1380000,563-377-1805x617,8.4
Robert,Melton,Slovenia,26,3580000,001-570-386-6588x674,4.5
Anna,Weeks,Afghanistan,41,8300000,559-586-7774x40175,2.5
Kenneth,Ortiz,Comoros,32,2730000,530.120.1714,9.9
Kimberly,Gonzalez,Nepal,17,1010000,+1-842-870-6816x23978,9.9
Emily,Chung,Georgia,25,9230000,+1-374-394-0083x6919,8.2
Vincent,Flores,Sweden,44,770000,+1-188-692-3029x66463,2.9
Toni,Adams,Vanuatu,25,6750000,0258605416,7.5
Stephanie,Alvarez,Poland,25,6620000,0438452267,3.1
Jason,Figueroa,Marshall Islands,22,7280000,135-379-2805x829,3.2
Elijah,Burch,Cote d'Ivoire,34,9830000,856-581-5652,4.8
Christine,Holloway,Sao Tome and Principe,36,1630000,+1-298-776-4663,7.8
Gabriela,Smith,Gibraltar,34,5000000,3497610416,8.9
Raymond,Herrera,Latvia,38,9950000,367-832-7247x1910,2.6
Robert,Massey,Bermuda,21,2740000,+1-572-661-2624x40043,3.3
Laura,Fischer,Burkina Faso,39,690000,001-415-789-8271x3259,1.4
Karl,Patterson,Honduras,30,8790000,870.455.7891,7.3
Kelsey,Wolf,Thailand,36,6990000,001-070-276-3499x96106,3.8
William,Moore,Gibraltar,22,6660000,306.436.8254x77789,6.6
Corey,Williams,Guatemala,41,460000,114-764-8416x26425,4.0
Melissa,Davenport,Namibia,28,2140000,001-718-345-6320,8.0
Rachel,Scott,Belize,27,6230000,(267)650-8580x02353,5.5
Sarah,Collins,Niue,30,3740000,743-595-2975,6.6
Alex,Nelson,Faroe Islands,21,4550000,(092)110-7061,7.4
Beth,King,Iran,25,9980000,3892563052,7.8
Melissa,Smith,Grenada,27,9460000,001-124-474-3190x25759,2.3
Michael,Miller,Fiji,22,9020000,(164)528-4618x3481,1.2
Mary,Hamilton,Cote d'Ivoire,18,6690000,(624)635-7963,7.2
David,Hale,Gibraltar,19,5770000,573-418-4327x5473,5.8
Tom,Rodriguez,Haiti,29,400000,771.990.1818x839,3.1
John,Carlson,Iceland,17,2020000,351.212.0991,7.8
Lauren,Sharp,Kuwait,39,5210000,297.227.0680,7.0
Ashley,Newton,Liechtenstein,41,2180000,930.592.2385x47171,1.7
Todd,Moreno,Monaco,40,1700000,193.080.1697,7.9
William,Compton,Guinea,29,1890000,+1-179-587-1128x1850,2.5
Meagan,Weiss,Cyprus,27,6600000,521.856.1908,3.2
Margaret,Gardner,Dominican Republic,45,1650000,039.821.5153x02838,9.5
Dustin,Barnett,Burkina Faso,35,3390000,634.495.6527,6.4
Brandi,Perry,Kuwait,43,8090000,+1-643-995-4361x760,2.3
Holly,Wright,Mongolia,37,4930000,+1-115-243-2931x646,8.7
Teresa,White,Cuba,30,7070000,001-907-021-9941x95060,7.6
Michele,Lyons,Chile,28,930000,001-875-535-6185,9.3
Michael,Brown,Cook Islands,33,1890000,528.465.5913,1.5
Kathy,Waters,Samoa,31,8030000,(141)912-5553x525,1.4
Sarah,Hayden,Chad,23,8050000,535.603.5714,7.7
Fernando,Johnston,Tanzania,39,6890000,656-844-5911,7.6
Nancy,Bean,Denmark,45,7840000,1147688277,4.8
Donald,Alexander,Australia,27,200000,908-014-5464x0005,4.5
Steven,Turner,Togo,16,8670000,229.801.0270x654,2.4
Alexander,Bailey,Anguilla,17,4570000,001-609-866-9779x858,4.3
Sarah,Rodgers,Costa Rica,36,5130000,010.029.3702x0091,2.7
Matthew,Gilbert,Svalbard & Jan Mayen Islands,31,7940000,753.088.4408x421,8.4
Seth,Martinez,Eritrea,44,1810000,(869)163-0325x222,3.1
Jocelyn,Wilson,Congo,45,8740000,236-959-6819x507,3.9
Emily,Diaz,Macao,22,2070000,+1-015-800-1972x58973,8.4
Steven,Smith,Congo,20,1650000,(490)174-5672x93940,6.0
Susan,Hamilton,Mexico,24,3510000,821.693.2927x283,1.4
Mark,Kim,Svalbard & Jan Mayen Islands,20,7870000,406-743-1463,7.4
Antonio,Carter,Senegal,21,2860000,001-798-115-0369x025,5.9
Frank,Gonzalez,Nicaragua,17,3250000,001-749-467-0051x7303,5.2
Shannon,Harris,Barbados,45,4530000,027.734.6168x6344,6.5
John,Hammond,Antarctica (the territory South of 60 deg S),33,4300000,001-242-314-9361x3169,9.6
Brenda,Green,Afghanistan,41,9520000,(608)063-3786x954,7.6
Erica,Browning,Saint Helena,41,660000,065-718-5018x6088,5.2
Andrew,Miller,United Arab Emirates,17,1910000,022.583.2750x69481,1.2
Sarah,Mullins,Dominican Republic,19,4680000,+1-165-822-6982x0881,3.0
Dorothy,May,Chad,32,9230000,+1-399-805-1641x073,5.1
Heather,Cordova,Russian Federation,17,4180000,(140)664-9643x58773,2.8
Crystal,Gilbert,Grenada,36,2480000,(117)156-7825,7.4
Sheri,Leach,Poland,44,9140000,(838)661-8731x0413,8.8
Katie,Holland,Suriname,34,9020000,+1-744-199-4764x528,7.9
Andrea,Jacobs,Denmark,31,4060000,409.575.8108,9.8
Taylor,Curry,Egypt,25,2480000,001-941-319-1400x26258,6.4
Benjamin,Lee,Philippines,22,350000,(866)900-5723x7065,5.6
Kristy,Richardson,Botswana,43,4620000,001-063-024-0187x3986,2.9
Carlos,Robinson,Pakistan,24,5140000,001-855-752-4196x30786,6.5
Hunter,Martinez,Yemen,16,1120000,001-754-912-4703x662,7.2
Robert,Smith,France,30,9250000,054-947-0117x696,2.0
Allison,Rios,Andorra,21,7300000,001-993-732-5609x8594,1.4
Francisco,Underwood,Uruguay,23,9840000,(415)803-6793x173,9.0
Christopher,Osborne,Cayman Islands,42,5200000,+1-838-108-2702x08447,8.3
Stephen,Clark,Tanzania,38,2670000,(036)662-4869,5.1
Jennifer,Cox,Tuvalu,32,3630000,200.502.2399x57825,6.7
Eric,Taylor,Estonia,40,8560000,755.884.9874,4.1
Carolyn,Mcbride,Argentina,20,4570000,618.779.8998x66183,1.1
